id,proper,mag,absmag,ci,x,y,z
91737,,4.78,2.502,0.199,2.388256,-11.885013,-25.845211
91754,,3.17,-1.158,-0.107,12.937936,-64.083559,-33.297761
91756,,4.19,2.773,0.483,3.560021,-17.631081,6.741603
91801,,4.83,0.366,1.199,13.941698,-68.411541,35.056839
91874,,4.34,2.036,0.148,5.592547,-26.87472,9.015438
91888,,4.22,-3.023,1.087,57.215132,-274.025425,-23.250298
92133,Sheliak,3.52,-3.829,0.003,53.40884,-240.514817,162.223134
92225,,4.63,-0.472,1.185,11.825931,-52.050358,90.213524
92319,,4.22,-3.99,-0.15,46.22288,-199.350966,-387.929889
92399,,4.92,-0.808,0.903,20.385014,-86.19141,108.242134
92471,Ainalrami,4.86,-2.828,1.412,74.467326,-309.170538,-133.319898
92492,,4.82,-0.296,1.151,7.953288,-32.876473,99.914948
92502,,4.22,-2.548,1.575,42.527743,-175.43781,135.530509
92527,,4.57,-1.233,0.782,31.602936,-129.768194,55.719384
92554,,5,0.38,1.348,18.454088,-75.246341,-32.363461
92564,Nunki,2.05,-2.17,-0.134,14.950858,-60.794062,-30.937099
92571,,4.08,-0.725,1.397,15.73619,-63.903742,63.435052
92654,Alya,4.62,1.24,0.161,11.483943,-45.872196,3.475585
92659,Alya B,4.98,1.402,0.204,12.587009,-50.255684,3.806479
92723,,4.4,-1.529,0.53,14.597349,-57.529297,-141.425058
92733,,4.83,0.867,1.057,15.206379,-59.808358,-6.318797
92793,,3.52,-1.726,1.151,26.037848,-101.172397,-40.325267
92855,,4.85,-1.516,-0.051,28.531786,-109.412352,-149.716796
92881,,4.83,2.431,0.396,6.100734,-23.286509,-18.210673
92902,Sulafat,3.25,-3.145,-0.049,40.69872,-154.738921,102.67804
92951,,4.02,0.636,1.082,11.79959,-44.328509,12.35001
92987,,4.94,-2.711,1.465,74.302034,-277.232391,180.363117
93115,,5,2.133,0.186,6.771591,-24.651517,27.352282
93136,,4.02,0.796,1.079,11.675164,-42.328374,-4.412978
93213,Ascella,2.6,0.44,0.062,6.326274,-22.577554,-13.471863
93248,,4.74,0.878,-0.027,11.946382,-42.277742,-39.689849
93388,,3.76,0.565,1.012,11.267032,-38.85539,-16.133344
93452,Okab,2.99,0.961,0.014,6.95881,-23.716532,6.099966
93510,,3.43,0.536,-0.096,10.770638,-36.216543,-3.227659
93530,,4.23,3.039,0.523,3.945759,-13.231884,-10.428815
93569,,3.32,0.462,1.169,9.508483,-31.623153,-17.31506
93710,,4.57,0.879,1.07,12.229963,-39.785308,-35.544936
93819,Meridiana,4.11,1.187,0.042,9.052029,-28.941534,-23.610478
93846,Albaldah,2.88,-3.089,0.377,43.714239,-139.143552,-56.055078
93865,,4.1,-1.712,1.163,33.816393,-107.204136,-92.141229
94081,Altais,3.07,0.694,0.99,3.534238,-10.788301,27.627312
94186,Aladfar,4.43,-3.715,-0.15,104.385585,-313.073293,268.637487
94195,,5,1.477,1.156,8.57898,-25.669979,42.821987
94348,,4.86,0.053,0.569,26.782195,-78.290753,-39.036853
94352,,4.45,1.19,1.257,4.161675,-12.163752,43.002444
94408,,4.76,-2.219,-0.058,75.616041,-218.93028,90.726612
94418,,4.35,-2.684,1.258,65.631893,-189.618553,157.52507
94484,,3.8,0.897,0.95,7.497777,-21.43943,30.547504
94525,,4.88,-0.967,1.013,46.423708,-131.763665,-47.975072
94771,,4.98,1.607,0.937,16.204706,-44.192747,-4.462499
94786,,4.6,0.369,0.033,9.950368,-27.092377,63.965175
94873,,3.92,0.969,0.228,12.926473,-34.724544,-11.929933
94881,,4.52,-4.168,0.079,183.411949,-492.34429,-150.209092
94946,Arkab Prior,3.96,-0.955,-0.085,24.213622,-64.216561,-67.345884
94999,Arkab Posterior,4.27,1.199,0.35,10.367344,-27.285432,-28.985346
95052,Rukbat,3.96,0.229,-0.105,15.143928,-39.50987,-36.286833
95077,,4.99,-2.071,-0.12,80.615025,-209.663862,127.717111
95207,,3.36,2.405,0.319,5.650026,-14.436012,0.843584
95289,,4.64,-5.057,0.576,320.519466,-808.322022,5.138372
95473,Anser,4.44,-0.359,1.502,31.268751,-76.712143,38.040745
95554,,3.76,0.907,0.148,8.790467,-21.299308,29.207404
95648,Albireo,3.05,-2.572,1.088,45.350466,-108.51838,62.430012
95752,,4.74,-2.367,-0.15,84.812094,-200.358656,149.268877
95799,Alsafi,4.67,5.87,0.786,0.784452,-1.840016,5.396152
95927,,4.45,1.858,1.176,13.058329,-30.00016,4.237222
95973,,5,-1.146,-0.093,63.970652,-146.107351,57.339179
96039,,4.88,-0.398,1.096,30.630603,-69.435368,-84.579973
96138,,4.49,3.174,0.395,4.792178,-10.707751,14.090766
96162,,4.59,0.768,-0.075,21.600654,-48.11572,-24.463665
96165,,4.36,-1.034,-0.079,49.101431,-109.356067,-2.692266
96180,,4.93,-3.631,-0.046,209.897982,-466.549626,-63.064577
96377,,4.68,0.121,0.971,29.657091,-64.054037,41.00541
96450,Sham,4.39,-1.186,0.777,52.446573,-112.348474,40.319114
96530,,4.39,-1.258,1.041,54.860279,-116.256022,40.472581
96811,,4.89,0.152,0.948,30.968275,-63.300259,53.789134
96858,Fawaris,2.86,-0.66,-0.002,15.779435,-32.006459,35.8481
96970,Tarazed,2.72,-2.695,1.507,53.215608,-106.431852,22.297682
96981,,4.87,0.851,1.061,26.81435,-53.569015,-21.52133
96986,,5,3.365,0.476,7.908325,-15.787971,11.788652
97056,,3.68,-2.622,1.313,77.993677,-154.087523,57.900217
97124,,3.84,0.556,0.888,6.964788,-13.643765,42.707954
97338,Altair,0.76,2.21,0.221,2.355468,-4.4873,0.790749
97368,,4.9,-1.528,-0.153,83.025513,-157.691194,74.219432
97493,,3.87,-4.265,0.63,199.669191,-373.661462,7.43694
97575,,4.57,-0.485,-0.047,44.487071,-82.396016,41.846629
97627,Libertas,4.71,0.958,1.023,26.612383,-48.887669,8.280414
97721,,4.12,0.389,1.063,20.00728,-36.369941,-37.203168
97725,Alshain,3.71,3.027,0.855,6.563854,-11.925647,1.528534
97744,,4.91,0.23,0.124,25.425469,-46.044014,68.39548
97755,Terebellum,4.7,2.626,0.748,11.280499,-20.384256,-11.514028
97757,,4.95,-3.279,-0.086,167.732556,-303.025518,275.368444
97762,,4.98,-2.263,1.584,70.410013,-127.123777,240.387588
97799,,3.89,0.806,1.019,16.453496,-29.589591,23.780105
97851,,4.54,-2.494,1.462,110.848419,-198.041135,-116.487313
98026,,3.51,-0.985,1.571,36.997433,-64.89161,26.440286
98042,,4.84,-0.073,0.882,42.755999,-74.842869,-42.405153
98101,,4.37,-1.637,-0.15,64.765423,-112.475668,-91.815589
98184,,3.97,1.43,-0.032,4.754832,-8.186656,-30.794025
98232,,4.66,0.359,0.184,32.330025,-55.381221,33.744109
98298,,4.95,-0.868,1.356,37.617287,-64.023795,-125.441295
98375,,4.43,-1.262,1.64,62.107193,-104.748215,-63.960733
98389,,4.51,-1.083,1.313,25.272265,-42.555784,121.728524
98448,,4.77,-0.483,1.417,45.491792,-76.04313,-69.083591
98527,,4.99,0.24,1.208,38.996702,-64.692445,-47.304087
98804,,4.93,-2.67,1.591,105.437453,-169.74555,-264.033901
98924,,3.55,4.62,0.751,1.313772,-2.087713,-5.587991
98939,,4.38,-0.543,-0.046,10.954137,-17.379882,94.313317
98986,,4.93,-2.578,-0.139,135.974862,-214.620058,190.341877
99156,,3.24,-1.477,-0.066,47.588681,-73.769106,-1.258706
99320,,4.8,-1.562,0.1,70.407065,-107.081758,136.545862
99336,,4.28,0.837,0.114,14.789098,-22.47197,40.748751
99356,,3.8,-3.365,1.27,102.254717,-155.030652,197.362343
99423,,4.94,1.627,0.072,24.533517,-36.968946,12.052766
99451,,4.93,1.778,0.151,18.93548,-28.464099,25.581078
99505,,4.79,-2.624,-0.181,152.562751,-227.755924,131.294561
99529,,3.96,-3.597,1.451,121.738655,-181.384936,240.194033
99554,,4.5,-0.582,1.258,51.282167,-76.194551,48.453459
99706,,4.3,-1.909,0.928,96.287073,-140.560798,-37.797433
99723,,4.77,-15.23,0.377,44552.936147,-64954.352047,61611.427632
99743,Algedi,3.58,1.024,0.883,17.945333,-26.097385,-7.047505
99985,Alshat,4.77,0.32,-0.047,43.612148,-61.902343,-17.146901
100020,Dabih,3.05,-1.954,0.79,55.920163,-79.116953,-25.564218
100128,Sadr,2.23,-6.518,0.673,249.318228,-348.795593,363.040966
100260,,4.43,0.008,1.331,38.085495,-52.487418,40.822262
100425,Peacock,1.94,-1.755,-0.118,17.850262,-24.200974,-45.841245
100701,,4.77,2.365,0.386,17.427785,-22.947733,-9.2592
100750,,4.01,-2.853,0.404,123.449711,-161.764331,119.235866
100767,,4.21,1.102,0.199,11.538446,-15.094197,37.278593
100775,,4.91,0.974,1.16,37.179947,-48.607366,-3.084593
100812,,4.94,-2.285,-0.087,111.394275,-145.094477,210.07079
101095,Aldulfin,4.03,-0.998,-0.123,61.580495,-77.965441,19.858319
101148,,4.61,-5.031,1.593,430.589579,-541.795293,489.116345
101263,,4.64,0.494,0.12,40.925879,-50.85202,17.09324
101285,,4.75,2.53,0.291,8.571694,-10.624832,-24.209317
101365,,4.91,-3.092,1.606,251.457146,-308.516947,-17.725279
101442,Rotanev,3.64,1.188,0.425,18.994041,-23.134214,7.794139
101445,,3.11,0.714,0.998,12.976855,-15.802893,-22.152943
101446,,4.86,1.038,0.447,17.590562,-21.417286,-51.108529
101519,,4.31,-0.763,0.949,65.883837,-79.683729,-1.994498
101539,,4.81,0.542,-0.03,42.445603,-51.252204,25.813199
101629,Sualocin,3.77,-0.685,-0.057,48.015095,-57.406003,21.335542
101767,Deneb,1.25,-6.932,0.092,197.250632,-232.113407,307.600832
101950,,4.43,0.253,0.302,43.241717,-49.981753,17.801271
102002,,4.51,2.593,0.278,9.78249,-11.249611,-19.027319
102057,,4.92,-0.071,1.183,59.35045,-67.750673,42.51946
102064,,3.42,0.334,0.163,11.018527,-12.568841,-37.903223
102091,,3.41,2.639,0.912,4.44524,-5.055924,12.575933
102100,,4.52,2.34,0.535,9.664508,-10.986162,23.038483
102122,,4.22,0.27,1.051,35.06106,-39.747089,31.494379
102154,,4.13,3.297,0.426,8.799322,-9.937473,-6.266031
102157,Aljanah,2.48,0.739,1.021,12.262597,-13.834612,12.455654
102201,,4.27,1.33,1.042,24.733436,-27.794763,10.756074
102240,,4.93,-0.744,1.294,75.044759,-83.948328,77.024999
102258,,4.53,-2.333,-0.083,126.511034,-141.235517,140.257577
102287,Albali,3.78,-0.241,0,41.969653,-46.744809,-10.507937
102293,,4.43,-1.841,1.639,119.516375,-133.042786,-15.733799
102393,,4.81,-4.459,0.571,332.83026,-366.616188,514.801477
102459,,4.9,-0.612,1.494,59.015725,-64.696943,-91.403048
102500,,4.89,-0.432,1.004,65.133632,-71.100794,-64.501268
102647,,4.12,-2.941,1.633,157.000892,-168.625944,-116.985158
102673,,4.56,0.75,0.835,35.115833,-37.614991,26.329381
102714,,4.73,1.314,0.325,32.579072,-34.73754,-7.528766
102758,,4.8,-1.235,-0.134,78.938613,-83.734012,112.641498
102895,,3.67,-2.696,1.25,67.818551,-70.96183,-159.891518
103081,,3.94,-1.36,0.027,60.355787,-61.863108,75.574805
103300,,4.74,-3.451,-0.084,207.46128,-207.776645,320.662751
103406,,4.67,0.438,0.89,42.228148,-41.75506,-37.481056
103684,,4.82,1.347,0.169,33.551285,-32.285712,-16.81399
103725,,3.72,-3.341,1.609,134.394395,-128.732159,179.263939
103804,,4.08,0.597,-0.01,34.443471,-32.700737,-14.731739
103859,,4.56,-2.942,1.569,155.026624,-146.343339,233.868415
103899,,4.49,-1.238,1.604,92.369811,-86.795805,-59.120502
104122,,4.5,1.056,0.926,35.252969,-32.418434,-9.632275
104184,,4.7,1.901,0.262,26.379939,-24.10051,6.385059
104394,,3.21,-0.001,0.99,28.278409,-25.25354,22.089851
104520,,4.47,3.136,0.529,13.660962,-12.035259,3.212549
104549,,3.74,2.198,0.393,12.034413,-10.573279,12.536148
104649,Kitalpha,3.92,0.09,0.549,43.818116,-38.149671,5.336289
104764,,4.22,-5.515,0.098,518.89819,-445.473153,561.644945
104800,,4.41,-2.061,-0.103,122.732539,-104.899517,112.618423
104802,,4.71,0.974,0.07,35.949472,-30.720552,-29.746948
104861,Alderamin,2.45,1.564,0.257,5.276111,-4.483201,13.348778
104979,,4.39,1.984,0.191,13.809188,-11.601,-24.32855
105041,,4.8,0.893,0.029,35.152421,-29.298107,-39.513055
105162,,4.08,0.684,1.108,34.696699,-28.579725,16.187628
105175,,4.28,0.378,0.888,44.584575,-36.672187,-17.467386
105519,,4.21,4.377,0.494,3.025799,-2.397286,-8.418648
105540,,3.77,-1.593,1.002,85.717547,-67.776385,-45.065401
105691,Alfirk,3.23,-3.382,-0.201,55.219515,-42.886719,198.108029
105698,,4.5,0.901,0.889,38.479425,-29.868324,-19.490179
105798,,4.52,-0.89,1.618,87.760474,-67.372469,48.426252
105936,Sadalsuud,2.9,-3.184,0.828,130.759282,-98.929336,-15.993766
106139,,3.98,1.087,0.885,21.314004,-15.774287,27.069852
106210,,4.87,0.615,1.085,44.739104,-32.87133,44.213932
106381,,4.51,-3.04,-0.18,247.694778,-178.182639,-107.847055
106444,Bunda,4.68,0.988,0.175,44.13209,-31.551274,-7.483694
106459,,4.76,-15.24,0.246,38108.12454,-27202.234555,88361.808809
106642,Nashira,3.69,0.277,0.32,37.793496,-26.44095,-13.804954
106746,,3.73,2.098,1.008,3.808297,-2.630174,-20.688835
106776,,4.55,0.812,1.108,14.765451,-10.155456,52.979213
106795,Azelfafage,4.69,-3.928,-0.119,273.366682,-187.713963,412.287993
106845,,4.72,-0.055,0.868,70.458675,-48.127443,-29.157898
106916,,4.23,-15.77,2.242,42908.717258,-29076.600569,85518.379993
106967,,4.49,2.755,0.512,16.170769,-10.892651,10.693308
106972,Enif,2.38,-4.246,1.52,172.769915,-116.330918,36.25782
107005,,4.34,-2.927,1.161,225.143738,-151.131247,84.718188
107011,,4.14,1.468,0.425,25.625802,-17.179996,14.811538
107037,,4.35,0.367,-0.053,43.645415,-29.177583,-34.127517
107075,,4.25,-15.75,0.474,40209.487965,-26753.385001,87563.996203
107190,,4.23,-3.421,-0.12,184.716111,-121.343324,257.031565
107213,Deneb Algedi,2.85,2.478,0.18,9.534405,-6.248606,-3.296196
107742,Aldhanab,3,-1.055,-0.084,43.853581,-26.892269,-39.28078
108086,,4.4,0.595,0.297,28.500475,-16.801816,-47.236403
108526,,4.69,6.895,1.056,1.732589,-0.966715,-3.030307
108528,,4.74,-0.888,-0.1,116.494982,-65.030775,-5.021272
108573,Kurhah,4.26,1.904,0.379,11.085515,-6.15803,26.739992
108722,,4.86,0.258,1.443,72.833145,-39.677279,7.341645
108728,Sadalmelik,2.95,-3.078,0.969,140.987693,-76.722268,-0.896054
108765,,4.47,0.117,1.349,50.325213,-27.291744,-47.265364
108793,,4.29,0.64,-0.075,45.86867,-24.791487,-12.874003
108830,,3.77,3.424,0.435,9.335368,-5.015491,5.019565
108922,Alnair,1.73,-0.725,-0.07,18.672505,-9.904001,-22.635193
108939,,4.5,1.402,0.054,30.872906,-16.349212,-22.676862
108943,,4.99,-0.58,1.499,95.234327,-50.406849,-72.799456
109054,,4.79,-0.622,0.919,32.521719,-16.964526,115.221156
109064,,4.28,-0.253,0.471,59.869583,-31.170316,44.132705
109076,,4.94,3.63,0.489,13.670951,-7.105556,-9.83382
109081,Biham,3.52,1.261,0.086,24.963846,-12.967714,3.054948
109146,,3.39,-3.655,1.558,120.077626,-61.940455,217.924077
109408,,4.5,-1.35,1.385,101.809342,-50.82749,94.52187
109511,,4.18,2.089,0.278,12.783283,-6.301488,21.982833
109562,,4.79,0.162,0.79,56.798164,-27.820419,-55.654028
109591,,4.14,-2.259,1.447,135.358669,-66.041055,116.609456
109657,Ancha,4.17,0.373,0.979,51.269356,-24.775209,-7.783126
109784,,2.87,-1.065,1.39,27.447381,-13.018072,-53.171301
110005,,4.55,-1.603,-0.1,106.247601,-48.966326,123.437598
110025,,4.78,-1.864,-0.01,170.55174,-78.334781,101.184951
110040,,4.82,-3.664,-0.132,442.059074,-202.581995,105.180739
110049,Sadachbia,3.86,0.356,-0.057,45.635919,-20.880207,-1.215412
110192,,4.42,0.835,1.015,29.133552,-13.038111,41.191488
110263,,4.55,-4.643,0.092,409.779602,-181.340137,524.233161
110326,,4.8,-2.099,-0.171,219.552367,-96.288728,5.764477
110492,,4.51,0.08,-0.029,29.925359,-12.805506,-69.696999
110536,,4.78,1.491,1.039,41.709159,-17.734844,3.72278
110614,,3.65,1.401,0.406,25.969719,-10.912416,-0.009819
110645,,4.07,-3.048,0.778,128.159892,-53.629433,225.959019
110650,,3.97,-0.916,1.022,63.502865,-26.541175,-65.303513
110675,,4.34,-4.177,1.679,313.72288,-130.702078,373.59188
110696,,4.12,-0.906,1.57,67.519535,-28.05134,-69.990239
110757,,4.52,-4.086,-0.086,355.219533,-146.251994,359.77449
110776,,4.82,0.078,-0.053,80.722934,-33.169888,-16.455466
110822,,3.76,1.271,0.031,18.613691,-7.587422,24.196371
110841,,4.29,1.083,0.011,34.265767,-13.930345,-23.425222
110961,,4.91,0.164,1.612,38.817291,-15.486322,-78.541021
111147,,4.04,0.482,-0.083,47.99624,-18.578858,-0.105543
111323,,4.64,1.034,0.254,30.627298,-11.546584,41.215794
111489,,4.89,-3.728,-0.207,385.660924,-141.778467,333.334309
111591,,4.5,-0.544,1.318,68.709152,-24.83361,71.236583
111601,,4.18,-1.69,-0.105,125.047058,-45.108691,-67.860991
111676,Homam,3.41,-0.575,-0.086,57.962157,-20.678728,11.774377
111698,,4.8,-0.009,-0.013,75.245294,-26.735649,44.825936
111768,Tiaki,2.07,-1.602,1.61,34.993484,-12.277259,-39.608199
111804,Matar,2.93,-1.158,0.852,53.59916,-18.717064,33.070991
111849,,4.84,0.595,1.027,50.03923,-17.352188,-46.716271
111857,,4.68,-0.936,1.358,118.772577,-41.13611,-42.864267
112018,,4.84,-0.683,1.18,71.727719,-24.128117,-102.272256
112050,,4.13,0.827,0.208,6.504421,-2.174504,-45.250032
112084,,3.97,-1.276,1.07,97.414069,-32.34337,44.770388
112090,,4.2,3.139,0.502,15.122785,-5.009216,3.436474
112160,,4.77,-0.143,1.257,10.882454,-3.563012,95.376284
112263,,3.49,0.506,0.083,23.513371,-7.577057,-30.854309
112357,,4.05,-0.892,1.57,90.21252,-28.620692,-22.883854
112364,,3.5,0.758,1.053,13.598133,-4.30834,32.34218
112389,Sadalbari,3.51,0.949,0.933,28.209183,-8.893887,13.542862
112557,,4.95,-0.043,1.559,69.377949,-21.199742,68.392326
112588,,4.46,0.361,-0.037,53.085686,-16.096898,-35.853148
112601,,3.73,-1.631,1.626,112.009754,-33.916636,-15.573012
112756,,4.7,-0.488,1.418,10.306597,-3.032609,108.520824
112776,Skat,3.27,-0.191,0.066,45.459019,-13.325406,-13.423467
112826,,4.91,0.006,-0.003,90.811562,-26.37122,14.666464
112886,,4.2,0.828,0.952,38.294356,-10.990075,-25.419746
112928,,4.99,-3.462,1.778,304.725766,-86.755537,374.042528
113008,Fomalhaut,1.17,1.737,0.145,6.450517,-1.799476,-3.807757
113278,,4.11,1.493,0.96,19.533046,-5.153542,-26.570247
113366,,3.62,-2.997,-0.099,150.676276,-39.022904,141.757338
113521,Scheat,2.44,-1.454,1.655,51.433435,-12.877612,28.290136
113529,Fumalsamakah,4.48,-1.007,-0.115,121.152668,-30.275882,8.338293
113559,,4.64,0.971,1.058,33.75615,-8.387722,41.528947
113603,Markab,2.49,-0.568,-0.002,38.311434,-9.417123,10.722722
113743,,4.84,-2.856,-0.06,171.281673,-40.636373,297.895304
113757,,4.48,0.372,0.892,59.065055,-13.994841,-26.700102
113770,,4.28,1.246,0.423,28.53779,-6.735685,-27.845269
113783,,4.54,-0.477,1.559,96.803108,-22.792177,16.480786
113794,,4.76,-1.534,1.285,159.508154,-37.476686,78.04182
113861,,4.41,0.016,0.802,18.592192,-4.301103,73.196097
113980,,3.68,-0.915,1.202,75.510914,-16.931759,-29.973162
114013,,4.71,-1.235,0.674,139.44076,-30.96754,-59.041698
114059,,3.88,0.132,0.998,38.629453,-8.500488,-39.895777
114208,,4.53,2.576,0.302,15.657659,-3.288881,18.670848
114362,,4.22,0.26,1.545,60.393261,-12.198628,-6.529062
114493,,4.24,0.929,1.107,44.520534,-8.675776,-7.255216
114577,,4.93,-1.44,1.613,182.971432,-34.863134,-25.271516
114609,,3.7,0.568,0.916,41.496215,-7.847237,2.421966
114634,,3.99,2.176,0.41,11.929297,-2.241691,-19.60403
114660,,4.82,-1.367,1.668,111.354244,-20.766915,130.377297
114670,,4.41,-1.042,-0.144,119.529341,-22.20547,-19.652688
114727,,4.75,0.779,0.836,22.835788,-4.167994,57.777604
114740,,4.41,0.674,1.109,46.342019,-8.416758,-30.043133
114753,,4.99,0.469,-0.022,77.802657,-14.082589,-13.388422
114887,Salm,4.58,1.104,0.18,44.715629,-7.756411,19.960021
115073,,3.96,0.461,1.082,46.435798,-7.568697,-17.217874
115225,,4.96,-1.95,1.676,110.757542,-17.127515,213.313986
115258,Alkarab,4.42,0.83,0.617,47.401961,-7.215479,20.75302
115304,,4.38,-0.315,1.46,80.412869,-12.001128,-30.628032
115376,,4.95,1.587,0.036,46.55861,-6.764661,1.031187
115465,,4.27,0.978,1.062,44.814124,-6.304546,5.059407
115554,,4.54,0.893,0.939,51.82195,-7.01698,11.843245
115626,,4.89,-1.509,-0.122,98.536357,-12.958414,162.492475
115865,,4.38,0.744,-0.095,41.860861,-4.959933,-32.719276
115881,,4.7,-0.071,0.02,83.507895,-9.78146,-32.130963
115944,,4.97,-1.161,1.383,142.881771,-16.308926,87.524488
116023,,4.69,0.278,0.078,55.802714,-6.092649,-51.645428
116218,,3.81,1.701,0.984,18.103691,-1.77795,19.141071
116236,,4.74,0.8,0.082,42.83208,-4.152573,-43.77891
116265,,4.29,-1.635,-0.083,111.002171,-10.621481,104.963685
116361,Errai,3.21,2.464,1.031,3.008186,-0.271815,13.774751
116392,,4.97,1.773,0.257,42.091623,-3.722431,-10.709792
116405,,4.13,3.444,0.507,13.595494,-1.192399,1.34449
116439,,4.15,0.586,-0.071,36.792238,-3.152838,36.078346
116535,,4.82,-2.23,0.822,243.966266,-19.453971,-78.655541
116562,,4.49,1.918,0.2,32.57453,-2.556983,1.015452
116605,,4.49,1.198,-0.032,43.952667,-3.319784,-11.436173
116706,,4.93,0.743,0.935,59.794903,-4.183514,33.72195
116854,,4.97,-2.471,1.086,211.717898,-12.917595,222.897019
116878,,4.95,-2.25,2.508,274.487661,-16.317261,16.754489
116934,,4.88,1.245,1.122,27.701517,-1.566024,45.547715
117085,,4.59,1.466,0.001,37.119774,-1.795041,-19.868511
117495,,4.51,-15.49,1.19,53714.738509,-1316.542429,84338.564761
117754,,5,1.619,0.06,20.572355,-0.216822,-42.745193
117763,,4.63,-1.192,1.584,132.14869,-1.292351,62.022416
117841,,4.88,0.597,0.93,71.751083,-0.415466,-4.458933
117875,,4.88,-15.12,-0.071,56272.856561,-243.331549,82663.815427
117900,,4.03,1.505,0.419,31.760437,-0.095415,3.822824
117954,,4.49,-0.802,-0.075,47.307584,-0.017275,-104.178453
118360,,0.96,0.401,,1.689045,8.828648,9.308413
118485,Castor B,2.85,1.856,,-5.383676,12.292323,8.349873
118562,,5,3.059,,-9.299716,10.632594,-19.956473
118632,,4.65,3.308,,-11.226498,8.559845,-12.042884
118742,Alula Australis,4.33,4.241,0.59,-8.73089,1.610966,5.446747
118743,Alula Australis B,4.8,4.711,,-8.730989,1.610983,5.446808
118838,,3.52,3.155,,-11.630574,-2.137246,-0.299172
118887,,3.95,2.035,0.13,-12.960884,-4.971592,19.766651
119058,Graffias,4.84,2.909,0.45,-11.530023,-20.879358,-4.798287
119059,,5,3.069,,-11.530091,-20.87948,-4.798316
119131,,3.4,1.342,,-5.334832,-24.247587,-6.991291
119259,,5,3.737,,4.078969,-13.679989,-10.782412
